57.158,48.761,60.479,44.31,65.957,42.002,71.982,41.579,77.908,43.015,88.559,42.573,93.788,40.803,99.104,40.887,103.96,42.638,107.78,46.481,82.859,47.644,82.885,53.484,83.015,59.245,83.13,65.241,77.447,69.083,80.382,69.715,83.288,70.358,86.198,69.477,89.278,68.846,61.599,52.13,65.98,49.588,70.611,49.127,74.949,51.346,70.363,52.404,65.871,52.851,90.209,50.971,94.198,48.717,98.603,48.655,103.17,50.556,99.105,51.889,94.595,51.887,74.25,81.98,77.498,79.59,81.609,77.884,84.352,78.319,87.146,77.725,91.096,78.69,95.637,81.273,91.506,84.537,87.96,85.543,85.111,85.38,82.341,85.475,78.327,84.284,81.547,81.295,84.503,81.225,87.441,81.104,87.358,81.496,85.004,81.241,82.354,81.371,2
57.32,48.93,60.625,44.466,66.114,42.228,72.169,41.894,78.113,43.327,88.432,42.84,93.78,41.047,99.141,41.045,104.02,42.828,107.76,46.863,82.805,47.671,82.82,53.555,82.939,59.342,83.085,65.409,77.209,69.023,80.247,69.662,83.262,70.369,86.309,69.425,89.5,68.791,61.632,52.176,66.019,49.566,70.646,49.101,75.012,51.428,70.455,52.369,65.946,52.81,90.208,51.086,94.161,48.716,98.504,48.663,103,50.547,99.034,51.767,94.551,51.809,74.26,81.864,77.575,79.579,81.661,77.877,84.359,78.194,87.246,77.682,91.161,78.638,95.601,81.139,91.454,84.201,87.918,85.154,85.147,84.921,82.513,85.094,78.554,84.089,81.721,81.24,84.521,81.062,87.474,80.925,87.305,81.352,85.079,81.153,82.604,81.534,2
57.114,48.276,60.564,44.006,66.098,41.834,72.054,41.476,77.913,42.932,88.495,42.541,93.583,40.845,98.733,40.904,103.41,42.58,107.17,46.192,82.84,48.002,82.911,53.817,83.094,59.552,83.296,65.531,77.566,69.598,80.437,70.048,83.26,70.548,86.069,69.73,89.07,69.178,61.659,52.057,66.036,49.57,70.637,49.19,74.914,51.4,70.447,52.448,65.97,52.814,90.117,50.992,93.934,48.702,98.194,48.645,102.57,50.491,98.643,51.834,94.312,51.857,74.409,82.089,77.667,79.687,81.619,77.788,84.378,78.123,87.126,77.594,90.762,78.665,94.814,81.155,91.042,84.246,87.779,85.125,85.211,84.899,82.569,85.352,78.661,84.535,81.551,81.197,84.486,80.91,87.299,80.899,87.178,81.066,85.006,80.701,82.385,81.158,2
57.028,49.025,60.257,44.428,65.741,42.036,71.766,41.612,77.703,43.011,88.554,42.62,93.8,40.849,99.11,40.867,103.93,42.63,107.67,46.548,82.781,47.761,82.796,53.588,82.925,59.333,83.044,65.334,77.33,69.191,80.298,69.742,83.231,70.31,86.167,69.456,89.271,68.875,61.591,52.096,65.948,49.485,70.625,49.023,74.957,51.37,70.368,52.354,65.881,52.783,90.243,50.953,94.162,48.606,98.572,48.517,103.1,50.461,99.066,51.765,94.579,51.807,74.142,82.023,77.518,79.577,81.63,77.856,84.382,78.236,87.19,77.677,91.152,78.685,95.765,81.212,91.591,84.481,88,85.52,85.128,85.365,82.317,85.497,78.315,84.341,81.591,81.278,84.557,81.167,87.473,81.084,87.359,81.455,84.994,81.177,82.335,81.478,2
57.368,48.885,60.573,44.405,65.965,42.09,71.942,41.703,77.789,43.118,88.773,42.738,93.962,40.939,99.205,40.924,103.94,42.621,107.67,46.486,82.795,47.686,82.822,53.563,83,59.378,83.161,65.439,77.431,69.302,80.413,69.801,83.357,70.377,86.325,69.48,89.46,68.898,61.743,52.194,66.068,49.557,70.772,49.115,75.081,51.473,70.553,52.537,66.039,52.961,90.331,51.099,94.154,48.761,98.538,48.656,103.08,50.525,99.144,51.853,94.644,51.946,74.445,82.037,77.724,79.614,81.822,77.837,84.551,78.175,87.343,77.648,91.192,78.697,95.733,81.22,91.623,84.468,88.063,85.411,85.324,85.211,82.648,85.393,78.647,84.375,81.862,81.182,84.711,81.045,87.564,80.958,87.347,81.654,85.146,81.31,82.684,81.641,2
57.482,48.803,60.788,44.384,66.204,42.126,72.192,41.737,78.028,43.27,88.881,42.763,93.959,40.988,99.165,41.031,103.94,42.734,107.75,46.517,82.837,47.54,82.846,53.405,82.973,59.192,83.09,65.228,77.407,69.283,80.396,69.705,83.314,70.293,86.276,69.453,89.459,68.953,61.708,52.261,66.048,49.692,70.681,49.219,75.01,51.438,70.47,52.508,66.025,52.97,90.345,51.023,94.212,48.709,98.608,48.691,103.08,50.557,99.134,51.846,94.667,51.845,74.449,82.177,77.696,79.629,81.752,77.887,84.472,78.236,87.195,77.622,91.051,78.668,95.658,81.281,91.684,84.381,88.111,85.293,85.307,85.078,82.62,85.241,78.67,84.255,81.774,81.266,84.637,81.118,87.556,80.995,87.428,81.511,85.172,81.224,82.71,81.524,2
57.558,48.192,60.853,43.897,66.236,41.755,72.115,41.409,77.872,42.968,88.745,42.637,93.759,40.878,98.89,40.904,103.54,42.462,107.43,45.969,82.871,47.863,82.936,53.688,83.095,59.463,83.283,65.404,77.643,69.313,80.488,69.818,83.329,70.348,86.134,69.463,89.085,68.897,61.89,52.17,66.224,49.628,70.78,49.226,75.142,51.427,70.638,52.491,66.191,52.879,90.366,51.03,94.176,48.73,98.466,48.658,102.97,50.462,98.99,51.807,94.572,51.849,74.7,82.138,77.78,79.699,81.692,77.808,84.462,78.185,87.12,77.662,90.737,78.729,94.855,81.147,91.2,84.303,87.959,85.245,85.421,85.075,82.785,85.354,78.945,84.502,81.748,81.135,84.606,80.934,87.326,80.887,87.301,81.221,85.2,80.87,82.656,81.199,2
57.782,48.439,61.036,44.066,66.386,41.849,72.284,41.554,78.056,43.126,88.739,42.69,93.907,40.91,99.154,40.94,103.98,42.562,107.86,46.2,82.931,47.524,82.919,53.444,83.019,59.308,83.141,65.373,77.592,69.099,80.488,69.628,83.357,70.295,86.325,69.365,89.456,68.862,61.988,52.36,66.354,49.787,70.974,49.321,75.351,51.473,70.76,52.547,66.336,53.003,90.256,51.043,94.067,48.849,98.561,48.767,103.08,50.54,99.065,51.871,94.529,51.89,74.435,82.164,77.614,79.57,81.758,77.767,84.595,78.11,87.407,77.57,91.216,78.646,95.625,81.207,91.747,84.444,88.229,85.403,85.443,85.311,82.709,85.488,78.688,84.446,81.852,81.237,84.775,81.105,87.717,80.961,87.536,81.392,85.276,81.219,82.733,81.494,2
57.482,47.796,60.884,43.476,66.292,41.339,72.16,41.034,77.932,42.554,88.951,42.371,93.881,40.682,98.946,40.689,103.54,42.229,107.29,45.78,82.962,47.816,83.01,53.593,83.147,59.301,83.288,65.163,77.743,69.117,80.498,69.687,83.281,70.257,85.983,69.431,88.874,68.926,62.063,52.042,66.241,49.578,70.693,49.129,74.887,51.317,70.593,52.416,66.277,52.826,90.616,50.916,94.325,48.571,98.466,48.566,102.77,50.451,98.875,51.818,94.639,51.85,74.597,81.902,77.685,79.6,81.567,77.63,84.497,77.986,87.239,77.552,90.676,78.646,94.984,81.015,91.164,84.061,88.023,85.137,85.412,85.109,82.582,85.382,78.774,84.353,81.599,81.163,84.626,80.929,87.457,80.959,87.431,81.098,85.104,80.904,82.379,81.159,2
57.597,48.002,61.051,43.581,66.416,41.486,72.344,41.126,78.226,42.488,88.936,42.415,93.991,40.705,99.212,40.749,103.98,42.393,107.89,46.011,83.065,47.336,83.083,53.388,83.211,59.427,83.343,65.614,77.556,68.824,80.459,69.368,83.35,69.954,86.28,69.138,89.289,68.686,62.106,51.937,66.366,49.4,71.001,49.014,75.376,51.365,70.822,52.399,66.319,52.797,90.351,51.037,94.297,48.623,98.814,48.648,103.38,50.563,99.281,51.886,94.723,51.887,74.559,81.853,77.568,79.198,81.472,77.161,84.427,77.765,87.391,77.167,91.183,78.402,95.723,81.237,91.563,84.753,88.124,85.949,85.205,85.921,82.39,85.895,78.715,84.534,81.477,80.836,84.54,80.902,87.563,80.701,87.488,81.905,84.943,81.913,82.263,81.821,2
