49.171,34.276,51.045,27.591,55.879,23.643,62.127,22.54,68.083,24.553,81.56,24.784,86.396,23.848,91.548,25.252,95.426,29.09,96.511,34.738,75.49,34.422,75.769,40.348,76.141,46.12,76.543,51.891,67.928,55.208,71.834,55.143,75.357,55.634,78.916,55.361,82.216,55.099,53.874,39.888,57.896,37.734,62.452,37.28,66.9,39.373,62.429,40.611,57.864,40.848,81.343,39.53,85.699,38.091,90.043,38.678,93.717,41.124,90.014,41.858,85.574,41.241,60.042,68.802,63.733,63.939,69.097,61.773,73.829,62.042,78.428,61.854,83.264,64.129,85.428,69.688,83.527,79.211,79.917,86.303,74.348,89.023,68.453,86.973,63.272,79.461,67.666,64.277,73.748,64.133,79.988,64.456,80.647,79.781,74.108,84.132,67.107,81.19,4
48.932,33.693,51.008,27.147,55.922,23.364,62.242,22.392,68.064,24.681,81.408,24.904,86.423,23.591,91.809,24.96,95.893,29.015,96.858,35.073,75.306,33.879,75.554,39.931,75.93,45.867,76.346,51.81,67.734,55.243,71.68,55.372,75.319,56.062,78.926,55.656,82.152,55.235,53.699,39.642,57.955,37.775,62.519,37.242,67.051,39.208,62.575,40.535,57.973,40.708,81,39.336,85.323,38.017,89.652,38.517,93.333,40.881,89.642,41.686,85.285,41.13,60.12,68.781,64.192,63.776,69.72,61.871,74.055,62.04,78.697,62.024,83.341,64.337,85.295,69.591,83.149,78.502,79.18,84.902,73.851,87.53,68.41,85.723,63.197,78.853,68.622,64.521,73.896,64.296,79.686,64.735,79.821,79.091,73.606,82.975,67.488,80.559,4
48.586,33.874,50.918,27.31,56.016,23.538,62.568,22.447,68.647,24.61,81.4,24.98,86.35,23.736,91.674,25.101,95.761,28.838,96.938,34.604,75.436,34.087,75.783,40.117,76.227,45.913,76.726,51.709,67.678,54.958,71.728,55.037,75.436,55.761,79.07,55.427,82.308,55.026,53.139,39.898,57.589,37.879,62.194,37.243,66.755,39.181,62.285,40.399,57.634,40.616,81,39.307,85.302,37.989,89.627,38.499,93.288,40.924,89.618,41.554,85.285,40.967,59.957,69.149,63.882,63.953,69.382,61.805,74.004,62.069,78.667,61.963,83.288,64.471,84.832,70.012,82.708,78.767,78.792,85.116,73.471,87.713,67.925,85.853,62.979,79.013,68.171,64.449,73.773,64.271,79.726,64.695,79.573,79.085,73.318,83.199,67.029,80.502,4
48.247,34.035,50.446,27.338,55.648,23.457,62.345,22.193,68.544,24.284,81.028,24.695,86.231,23.522,91.782,25.078,96.012,28.898,97.303,34.756,75.231,33.779,75.595,39.874,76.058,45.716,76.564,51.553,67.336,54.762,71.504,54.904,75.283,55.599,79.134,55.231,82.61,54.747,53.212,39.71,57.631,37.541,62.322,36.975,66.952,39.019,62.403,40.303,57.569,40.541,81.053,39.254,85.508,37.775,89.94,38.307,93.684,40.818,90.017,41.599,85.471,41.013,59.467,69.579,63.667,64.206,69.224,61.777,73.854,61.932,78.567,61.924,83.367,64.642,84.961,70.448,82.695,79.484,78.852,86.118,73.473,88.755,67.89,86.973,62.796,79.912,68.107,64.476,73.752,64.093,79.821,64.722,79.643,79.89,73.271,84.097,66.859,81.44,4
48.807,33.422,50.917,26.903,55.949,23.083,62.28,22.112,68.019,24.314,81.156,24.469,86.045,23.149,91.277,24.681,95.313,28.51,96.595,34.21,75.506,34.189,75.714,40.157,76.026,46.078,76.366,52.037,67.635,55.107,71.585,55.24,75.224,55.873,78.873,55.586,82.087,55.197,54.059,39.835,58.077,37.786,62.531,37.265,67.155,39.223,62.653,40.462,58.126,40.672,81.074,39.398,85.238,38.041,89.628,38.615,93.369,41.087,89.62,41.654,85.253,41.063,60.155,69.177,64.111,63.834,69.611,61.473,74.019,61.85,78.411,61.69,83.045,64.505,84.692,70.207,82.606,78.511,78.647,84.382,73.715,86.337,68.605,84.66,63.754,78.605,68.888,64.621,73.931,64.317,79.221,64.927,79.087,78.544,73.498,81.878,68.042,79.498,4
48.912,33.355,51.032,26.895,56.043,23.2,62.309,22.311,68.009,24.502,81.616,24.505,86.436,23.251,91.546,24.749,95.389,28.602,96.554,34.257,75.628,33.976,75.879,39.923,76.236,45.776,76.632,51.702,67.664,54.983,71.615,55.177,75.321,55.847,78.95,55.556,82.139,55.196,54.154,39.88,58.159,37.858,62.587,37.269,67.19,39.126,62.782,40.393,58.267,40.668,81.135,39.348,85.303,38.122,89.62,38.739,93.328,41.251,89.588,41.676,85.311,41,60.277,69.047,64.375,63.794,69.77,61.53,74.147,62.045,78.48,61.831,83.063,64.452,84.667,70.15,82.596,77.85,78.622,83.043,73.932,84.601,69.022,83.188,63.978,77.855,69.199,64.514,74.097,64.394,79.214,64.893,78.967,77.644,73.653,80.359,68.391,78.574,4
48.269,33.607,50.482,26.692,55.825,22.888,62.46,21.888,68.54,24.161,80.987,24.42,85.986,23.161,91.26,24.628,95.474,28.261,96.739,34.123,75.504,33.869,75.814,39.784,76.207,45.549,76.621,51.361,67.445,54.624,71.563,54.769,75.399,55.44,79.098,55.11,82.423,54.694,53.883,39.778,57.911,37.691,62.343,37.074,66.896,38.883,62.53,40.262,57.992,40.558,81.296,39.272,85.52,37.949,89.818,38.528,93.6,40.937,89.816,41.587,85.455,40.985,59.95,69.481,64.11,63.812,69.662,61.286,74.159,61.53,78.583,61.507,83.233,64.298,84.955,70.391,82.94,79.119,79.047,85.349,73.882,87.716,68.62,86.037,63.588,79.616,68.724,64.375,73.994,63.982,79.625,64.734,79.681,79.466,73.552,83.267,67.68,80.646,4
48.504,33.52,50.634,27.037,55.689,23.195,62.077,22.136,67.975,24.165,81.219,24.374,86.23,23.147,91.392,24.661,95.354,28.526,96.742,34.086,75.312,34.01,75.582,39.796,75.973,45.481,76.401,51.183,67.868,54.757,71.661,54.958,75.221,55.506,78.716,55.286,81.851,54.952,54.072,39.758,58.016,37.823,62.271,37.261,66.67,38.998,62.447,40.248,58.069,40.532,81.357,39.258,85.417,37.968,89.603,38.609,93.193,41.019,89.536,41.46,85.376,40.83,60.508,69.359,64.347,63.73,69.714,61.173,74.313,61.655,78.741,61.597,83.266,64.519,84.797,70.32,82.669,77.577,78.591,82.341,73.946,83.892,69.081,82.655,64.171,77.626,69.085,64.314,74.245,64.158,79.448,64.77,78.957,77.304,73.658,79.845,68.388,78.131,4
48.567,33.412,50.63,26.887,55.632,23.056,61.999,21.97,67.911,23.929,81.45,24.261,86.396,23.09,91.538,24.655,95.458,28.574,96.705,34.249,75.273,33.952,75.543,39.759,75.915,45.448,76.35,51.198,67.588,54.788,71.498,54.986,75.134,55.566,78.666,55.305,81.839,54.952,54.083,39.78,57.974,37.888,62.224,37.275,66.609,38.944,62.412,40.233,58.063,40.517,81.461,39.315,85.532,38.153,89.696,38.748,93.306,41.111,89.649,41.526,85.481,40.923,60.202,69.45,64.149,63.85,69.573,61.253,74.231,61.727,78.687,61.582,83.256,64.5,84.647,70.337,82.7,77.736,78.644,82.714,73.905,84.336,68.928,83.039,63.968,77.885,68.944,64.367,74.165,64.252,79.476,64.79,79.102,77.492,73.62,80.191,68.159,78.393,4
48.242,33.253,50.5,26.651,55.722,22.864,62.151,21.949,68.061,24.024,81.327,24.018,86.472,22.789,91.66,24.249,95.616,28.234,96.757,34.149,75.273,33.967,75.577,39.897,75.965,45.732,76.352,51.567,67.638,54.923,71.51,55.216,75.121,55.799,78.557,55.607,81.585,55.237,54.325,39.715,58.166,37.838,62.271,37.308,66.462,38.882,62.479,40.062,58.235,40.342,81.505,39.242,85.483,37.995,89.586,38.612,93.049,41.021,89.48,41.45,85.456,40.762,60.292,69.297,64.136,63.894,69.545,61.454,74.134,61.933,78.565,61.824,82.967,64.646,84.595,70.263,82.457,77.327,78.572,82.121,73.836,83.599,68.905,82.298,64.009,77.279,68.869,64.497,74.054,64.464,79.378,64.993,78.997,77.014,73.534,79.408,68.145,77.7,4
